category,create_date,title,country,price,area,state,location,subarea,class,bin_class
cell phones,3/9/15 16:34,Space Gray iPhone 5S,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/9/15 16:35,Blue iPhone 5C 8GB,US,250,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/9/15 16:35,IPHONE 5 UNLOCKED (16GB) BLACK OR WHITE YOUR CHOOSE,US,279,atlanta,GA, (Norcross),all atlanta,5,1
cell phones,3/9/15 16:38,Iphone 6Plus,US,650,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/9/15 16:39,Pink iPhone 5C,US,280,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/9/15 16:45,Blue iPhone 5C 16GB Used,US,280,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/9/15 16:45,Used iPhone 5S 16GB,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/9/15 16:49,iPhone 6 128gb unlocked brand new gold,US,820,atlanta,GA, (Norcross),all atlanta,6,1
cell phones,3/9/15 16:55,IPhone 6 plus,US,850,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/9/15 17:11,SMART CELLULAR FIX - iPhone &amp; Galaxy &amp; More,US,55,atlanta,GA, (Roswell),all atlanta,0,0
cell phones,3/9/15 17:22,iPhone 6+ in gold 16g,US,525,atlanta,GA, (Lithonia),all atlanta,6+,1
cell phones,3/9/15 17:40,~!~ AT&amp;T BLUE IPHONE 5C CLEAN IEMI WITH EXTRAS BUNDLE PACK ~!~,US,275,atlanta,GA, (JIMMY CARTER/NORCROSS/GWINNETT/ATLANTA),all atlanta,5c,1
cell phones,3/9/15 17:49,Refurbished iPhone 6 Silver,US,620,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/9/15 17:59,iPhone 6 wanted for At&amp;T,US,300,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/9/15 18:09,Iphone 4s UNLOCKED,US,150,atlanta,GA, (Atlanta),all atlanta,4s,1
cell phones,3/9/15 18:43,T-Mobile iPhone 5S 32gb Space Grey,US,350,atlanta,GA," (Lawrenceville, GA)",all atlanta,5s,1
cell phones,3/9/15 18:55,Iphone 4 for Virgin Mobile,US,100,atlanta,GA, (Dacula),all atlanta,4,1
cell phones,3/9/15 19:05,iphone 3GS,US,100,atlanta,GA,,all atlanta,3g,1
cell phones,3/9/15 19:08,Two never been used iPhone 6+ 830 or 425 a piece,US,830,atlanta,GA, (Lithonia),all atlanta,0,0
cell phones,3/9/15 19:11,iphone 3GS,US,100,atlanta,GA,,all atlanta,3g,1
cell phones,3/9/15 19:13,iphone 3GS,US,100,atlanta,GA,,all atlanta,3g,1
cell phones,3/9/15 19:22,iPhone 6 for sale. 16gb.,US,500,atlanta,GA,,all atlanta,6,1
cell phones,3/9/15 19:28,iPhone 5s gold 32g,US,450,atlanta,GA, (decatur),all atlanta,5s,1
cell phones,3/9/15 19:41,iphone 5 32gb unlocked o.b.o,US,400,atlanta,GA, (lilburn),all atlanta,5,1
cell phones,3/9/15 19:51,New in box iphone 5c,US,200,atlanta,GA, (marietta),all atlanta,5c,1
cell phones,3/9/15 20:03,BRAND NEW Sprint iphone 4s White 16GB,US,220,atlanta,GA, (Newton),all atlanta,4s,1
cell phones,3/9/15 20:10,"16g iPhone 6 gray &amp; black, sprint, used excellent cond.",US,500,atlanta,GA, (Atlanta),all atlanta,6,1
cell phones,3/9/15 20:11,Iphone 5c unlocked,US,120,atlanta,GA, (Kennesaw),all atlanta,5c,1
cell phones,3/9/15 20:29,Silver 64 GB iphone 6plus,US,250,atlanta,GA, (Atlanta GA),all atlanta,6+,1
cell phones,3/9/15 20:32,Unlocked Iphone 5s,US,300,atlanta,GA, (Riverdale),all atlanta,5s,1
cell phones,3/9/15 20:42,Willing to trade my ATT Lg G3 for a s5 or iphone 6,US,350,atlanta,GA, (lawrenceville),all atlanta,0,0
cell phones,3/9/15 22:18,New At&amp;t IPhone 5 16gb/with Outter box,US,250,atlanta,GA, (lawrenceville ga),all atlanta,5,1
cell phones,3/9/15 22:21,UNLOCK IPHONE 5S,US,300,atlanta,GA,,all atlanta,5s,1
cell phones,3/9/15 23:26,Apple iPhone 4 - 8GB - White (Verizon-Sprint) Smartphone mint $79,US,79,atlanta,GA, (lawrenceville ga),all atlanta,4,1
cell phones,3/9/15 23:32,Apple iPhone 4 - 8GB - White (Verizon-Sprint) Smartphone mint $79,US,79,atlanta,GA," (lawrenceville, ga)",all atlanta,4,1
cell phones,3/9/15 23:32,Apple iPhone 4 - 8GB - White (Verizon or Sprint) Smartphone mint $79,US,79,atlanta,GA," (lawrenceville, ga)",all atlanta,4,1
cell phones,3/10/15 0:50,IPHONE 5S GOLD 32GB IMMACULATE CONDITION!,US,340,atlanta,GA, (Grayson),all atlanta,5s,1
cell phones,3/10/15 1:01,LOT OF 25 CASES COVERS FOR APPLE iPHONE 5 5S,US,100,atlanta,GA,,all atlanta,0,0
cell phones,3/10/15 1:10,Iphone 6 Gold AT&amp;T Partial Cracked Screen,US,250,atlanta,GA,,all atlanta,6,1
cell phones,3/10/15 3:16,buying iphone 6....read for prices,US,300,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/10/15 3:26,IPhone 6 128Gb,US,840,atlanta,GA, (Lenox Mall),all atlanta,6,1
cell phones,3/10/15 7:26,iphone 5s 32gb With icloud,US,120,atlanta,GA, (canton),all atlanta,5s,1
cell phones,3/10/15 8:05,Iphone 5c pink 16gb by sprint,US,250,atlanta,GA, (Doraville),all atlanta,5c,1
cell phones,3/10/15 8:52,iPhone 5,US,100,atlanta,GA,,all atlanta,5,1
cell phones,3/10/15 10:08,Already Unlocked AT&amp;T GSM iPhone 5 16 GB with ALL ACCESSORIES,US,275,atlanta,GA, (midtown atlanta),all atlanta,5,1
cell phones,3/10/15 12:31,at&amp;t iphone 4 - MUST SELL TODAY,US,100,atlanta,GA, (Alpharetta),all atlanta,4,1
cell phones,3/10/15 12:51,iPhone 6 Plus AT&amp;T 128 GB,US,900,atlanta,GA, (Marietta),all atlanta,6+,1
cell phones,3/10/15 13:03,Black Verizon Wireless iPhone 4s,US,85,atlanta,GA, (Atlanta),all atlanta,4s,1
cell phones,3/10/15 13:16,AT&amp;T Blue iPhone 5c 16GB,US,175,atlanta,GA, (Decatur),all atlanta,5c,1
cell phones,3/10/15 13:16,White iPhone 4s unlocked with Verizon,US,110,atlanta,GA, (lithonia),all atlanta,4s,1
cell phones,3/10/15 13:33,T-Mobile iPhone Factory Unlocking,US,100,atlanta,GA, (South Atlanta),all atlanta,0,0
cell phones,3/10/15 13:38,IPHONE 4,US,95,atlanta,GA, (stockbridge),all atlanta,4,1
cell phones,3/10/15 13:41,iPhone 5s 16gb Gold at&amp;t,US,300,atlanta,GA, (doraville),all atlanta,5s,1
cell phones,3/10/15 13:50,Sprint iPhone 6 mint condition,US,500,atlanta,GA,,all atlanta,6,1
cell phones,3/10/15 13:58,FLAWLESS MINT - iPhone 5 16GB White Verizon ***FACTORY UNLOCKED***,US,300,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5,1
cell phones,3/10/15 14:08,iPhone 5s gold 16gb att,US,260,atlanta,GA, (Doraville),all atlanta,5s,1
cell phones,3/10/15 14:25,AT&amp;T Iphone 5s 32g blk *OBO*,US,350,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/10/15 14:50,Need to SELL your IPHONE?? Call US,US,780,atlanta,GA, (east),all atlanta,0,0
cell phones,3/10/15 14:57,iPhone &amp; Galaxy Repairs,US,60,atlanta,GA, (Midtown),all atlanta,0,0
cell phones,3/10/15 15:03,iPhone 6 16gb NIB,US,500,atlanta,GA,,all atlanta,6,1
cell phones,3/10/15 15:12,Iphone 4 AT&amp;T 32 GB clean IMEI and ICloud,US,100,atlanta,GA, (gwinnett),all atlanta,4,1
cell phones,3/10/15 15:18,^^^^ iphone 6 64 gig att ^^^^,US,150,atlanta,GA, (atlanta),all atlanta,6,1
cell phones,3/10/15 15:35,%%%%%iPhone 5c 16GB flawless%%%%%,US,130,atlanta,GA, (atlanta),all atlanta,5c,1
cell phones,3/10/15 15:36,Iphone 16gb,US,400,atlanta,GA, (Atlantic station),all atlanta,0,1
cell phones,3/10/15 15:40,great condition iphone 6 16gb white AT&amp;T,US,430,atlanta,GA, (kennesaw/marietta),all atlanta,6,1
cell phones,3/10/15 15:50,Unlocked iPhone 5s,US,300,atlanta,GA, (Lawrenceville),all atlanta,5s,1
cell phones,3/10/15 15:57,Iphone 5c at&amp;t 16gb,US,160,atlanta,GA, (Sharpsburg),all atlanta,5c,1
cell phones,3/10/15 16:08,%%%%AT&amp;T / Straight Talk iPhone 4s 16gb%%%%,US,120,atlanta,GA, (atlanta),all atlanta,4s,1
cell phones,3/10/15 16:10,Unlocked iPhone 5c,US,200,atlanta,GA," (Dacula,Ga)",all atlanta,5c,1
cell phones,3/10/15 16:39,White iPhone 4 8MB - Sprint - great condition,US,100,atlanta,GA, (East Cobb),all atlanta,4,1
cell phones,3/10/15 16:46,Used iPhone 4S White,US,220,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/10/15 16:48,Iphone 16gig black at&amp;t,US,100,atlanta,GA, (Conyers),all atlanta,0,1
cell phones,3/10/15 16:52,iphone 5c $300-$285,US,300,atlanta,GA," (atlanta, ga)",all atlanta,5c,1
cell phones,3/10/15 16:56,Used iPhone 4S,US,220,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/10/15 16:57,iPhone 5S 16GB Gold (AT&amp;T),US,300,atlanta,GA, (atlanta),all atlanta,5s,1
cell phones,3/10/15 17:07,Refurbished iPhone 6 Plus,US,700,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6+,1
cell phones,3/10/15 17:14,Refurbished iPhone 6,US,620,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/10/15 17:15,New iPhone 6,US,750,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/10/15 17:21,Apple iPhone 5s - 16GB - Gold at&amp;t,US,280,atlanta,GA, (atlanta ga),all atlanta,5s,1
cell phones,3/10/15 17:27,"UNLOCKED IPHONE 6, 128GB SPACE GRAY",US,750,atlanta,GA, (INTOWN ATLANTA),all atlanta,6,1
cell phones,3/10/15 17:32,Apple iPhone 5s - 16GB - Gold (AT&amp;T) Smartphone,US,300,atlanta,GA, (North 285 and 85),all atlanta,5s,1
cell phones,3/10/15 17:32,iPhone 4s Sprint UNLOCKED,US,100,atlanta,GA,,all atlanta,4s,1
cell phones,3/10/15 18:12,Iphone 5c,US,80,atlanta,GA, (on flat shoal pwky in Decatur),all atlanta,5c,1
cell phones,3/10/15 19:03,iPhone 5 AT&amp;T,US,120,atlanta,GA, (Buford ga),all atlanta,5,1
cell phones,3/10/15 19:10,iPhone 5c 5s lcd screen with installantion,US,65,atlanta,GA," (marietta,KENNESAW)",all atlanta,0,0
cell phones,3/10/15 19:15,"Iphone 6 plus 64gb ""Gold""",US,650,atlanta,GA,,all atlanta,6+,1
cell phones,3/10/15 19:24,iPhone 3GS 8GB Black AT&amp;T Used,US,70,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,3g,1
cell phones,3/10/15 20:09,AT&amp;T IPhone 5,US,150,atlanta,GA, (Acworth),all atlanta,5,1
cell phones,3/10/15 20:25,Sprint iPhone 5c,US,180,atlanta,GA, (Dahlonega),all atlanta,5c,1
cell phones,3/10/15 20:31,Iphone 6 16g t-moblie,US,400,atlanta,GA, (atl),all atlanta,6,1
cell phones,3/10/15 20:32,AT and T iphone 5 16gig white,US,250,atlanta,GA, (buford),all atlanta,5,1
cell phones,3/10/15 20:37,Tmobile UNLOCKED Iphone 6 Gold 16gb....Like NEW,US,500,atlanta,GA, (Mcdonough),all atlanta,6,1
cell phones,3/10/15 21:03,IPhone 5S - 64G - AT&amp;T,US,300,atlanta,GA, (Dunwoody),all atlanta,5s,1
cell phones,3/10/15 21:16,Like new iPhone 4 16gb,US,120,atlanta,GA, (Flowery Branch),all atlanta,4,1
cell phones,3/10/15 21:19,iPhone 6 64 GB Unlocked,US,800,atlanta,GA, (atlanta),all atlanta,6,1
cell phones,3/10/15 21:32,64G iPhone 6 Gold (2 weeks old),US,575,atlanta,GA, (Metro Atlanta),all atlanta,6,1
cell phones,3/10/15 21:35,64G iPhone 6 Gold,US,575,atlanta,GA, (Metro Atlanta),all atlanta,6,1
cell phones,3/10/15 21:37,64G gold iPhone 6,US,575,atlanta,GA, (Metro ATL),all atlanta,6,1
cell phones,3/10/15 21:45,Trade Iphone 5s ATT,US,300,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/10/15 21:48,Blue iPhone 5c for sale T-Mobile,US,225,atlanta,GA,,all atlanta,5c,1
cell phones,3/10/15 22:12,White and gold iphone 5s for sell,US,320,atlanta,GA," (Upper riverdale , roy huie)",all atlanta,5s,1
cell phones,3/10/15 23:07,Apple iPhone 6 64GB WHITE SIM UNLOCKED NEW,US,675,atlanta,GA, (ATL),all atlanta,6,1
cell phones,3/10/15 23:13,sprint space gray 16gb iPhone 6,US,185,atlanta,GA, (Kennesaw),all atlanta,6,1
cell phones,3/10/15 23:30,iPhone 5c &amp; iPhone 5 UNLOCKED ATT,US,350,atlanta,GA, (Acworth),all atlanta,5c,1
cell phones,3/10/15 23:32,iphone 5 sprint network,US,115,atlanta,GA, (fairburn),all atlanta,5,1
cell phones,3/10/15 23:50,Verizon iPhone 16gb w/ Mophie Case,US,300,atlanta,GA, (east cobb),all atlanta,0,1
cell phones,3/10/15 23:57,iPhone 5 16gig AT&amp;T,US,240,atlanta,GA, (marietta ga),all atlanta,5,1
cell phones,3/11/15 1:05,Iphone 5 space gray (Verizon) $200,US,200,atlanta,GA, (Alpharetta/johns creek),all atlanta,5,1
cell phones,3/11/15 1:06,IPHONE 5 white at&amp;t,US,230,atlanta,GA, (dallas ga),all atlanta,5,1
cell phones,3/11/15 1:48,iPhone 6 16gb TMobile NEW,US,600,atlanta,GA, (Duluth),all atlanta,6,1
cell phones,3/11/15 2:18,"*Factory unlocked and factory sealed Iphone 6""""",US,499,atlanta,GA, (atlanta),all atlanta,6,1
cell phones,3/11/15 2:49,64G gold iPhone 6,US,575,atlanta,GA, (Metro atlanta),all atlanta,6,1
cell phones,3/11/15 2:52,64G gold iPhone 6,US,575,atlanta,GA, (Metro Atlanta),all atlanta,6,1
cell phones,3/11/15 3:01,Brand New or Used Iphone Ipad Macbook,US,999,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/11/15 3:04,64G gold iPhone 6,US,575,atlanta,GA, (Metro atl),all atlanta,6,1
cell phones,3/11/15 7:02,"NEVER ACTIVATED VERIZON IPHONE 6 PLUS!!!, EXTRAS!",US,750,atlanta,GA, (Griffin),all atlanta,6+,1
cell phones,3/11/15 7:27,iPhone 5c 16 gb AT&amp;T like new for sale or Trade,US,200,atlanta,GA, (morrow),all atlanta,5c,1
cell phones,3/11/15 8:01,iPhone 5s AT&amp;T,US,300,atlanta,GA, (Gwinnett),all atlanta,5s,1
cell phones,3/11/15 8:07,iPhone 4 ATT,US,70,atlanta,GA, (Kennesaw),all atlanta,4,1
cell phones,3/11/15 10:10,IPHONE 5C/5S SCREEN LCD AND GLASS $59.99,US,59,atlanta,GA, (SMYRNA),all atlanta,0,0
cell phones,3/11/15 10:13,iPhone 6 Plus 16g Space Gray,US,600,atlanta,GA, (Norcross),all atlanta,6+,1
cell phones,3/11/15 10:32,Factory unlocked iPhone 5c,US,200,atlanta,GA, (Lithonia),all atlanta,5c,1
cell phones,3/11/15 10:40,iPhone 6 16gb Silver,US,450,atlanta,GA, (gwinnett /Loganville),all atlanta,6,1
cell phones,3/11/15 10:44,iPhone 5s AT&amp;T (new),US,300,atlanta,GA, (East atlanta),all atlanta,5s,1
cell phones,3/11/15 10:49,Iphone 6 Plus,US,575,atlanta,GA,,all atlanta,6+,1
cell phones,3/11/15 10:50,New black and grey iPhone 5s AT&amp;T,US,250,atlanta,GA, (Downtown Atlanta),all atlanta,5s,1
cell phones,3/11/15 11:23,MacBook Pro 13.3 inches slim model a1502 trade for 2 iPhone 6 pluses unlocked,US,1300,atlanta,GA, (LithioniA),all atlanta,0,0
cell phones,3/11/15 11:30,Samsung * iPhone - LCD SCREENS - iPhone * Samsung .. and More,US,55,atlanta,GA, (Roswell),all atlanta,0,0
cell phones,3/11/15 11:35,$175 OBO Sprint iPhone 5C Pink 16GB,US,175,atlanta,GA, (Druid Hills),all atlanta,5c,1
cell phones,3/11/15 11:42,Iphone 5 for trade for verizon LG G3,US,300,atlanta,GA, (Jonesboro),all atlanta,0,0
cell phones,3/11/15 11:57,iPhone 6 and iPhone 6 Plus BRAND NEW,US,290,atlanta,GA,,all atlanta,6+,1
cell phones,3/11/15 12:01,64G gold iPhone 6,US,575,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 12:06,iPhone 5s gold 16gb att,US,280,atlanta,GA, (Doraville),all atlanta,5s,1
cell phones,3/11/15 12:08,64G gold iPhone 6,US,575,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 12:10,AT&amp;T Iphone 5S 16GB (Space Gray),US,250,atlanta,GA,,all atlanta,5s,1
cell phones,3/11/15 12:22,64G gold iPhone 6,US,575,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 12:35,iPhone 4s White (T-Mobile),US,119,atlanta,GA, ((1227 Battlefield Parkway)),all atlanta,4s,1
cell phones,3/11/15 12:38,Fast Apple iPhone 5c 32GB Factory Unlocked,US,140,atlanta,GA, (Georgia),all atlanta,5c,1
cell phones,3/11/15 13:00,3 Apple iPhone 4s BLK Like New 16gig-$75ea,US,75,atlanta,GA, (Newnan),all atlanta,4s,1
cell phones,3/11/15 13:10,NEW IPHONE 5C WHITE UNLOCKED,US,190,atlanta,GA, (lawrenceville),all atlanta,5c,1
cell phones,3/11/15 13:18,Hot Apple iPhone 4S 64GB,US,120,atlanta,GA, (Georgia),all atlanta,4s,1
cell phones,3/11/15 13:30,Used iPhone 5S 16GB Gold GSM Unlocked Used,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/11/15 13:41,Used iPhone 5S 32GB Space Gray AT&amp;T Only,US,420,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/11/15 14:00,**FLAWLESS MINT 16GB iPhone 6 Plus Gray AT&amp;T CLEAN IMEI GUARANTEED**,US,640,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/11/15 14:03,16gb Att Gold IPhone 5,US,240,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/11/15 14:12,Gold iPhone 6 T Mobile,US,400,atlanta,GA, (Mableton),all atlanta,6,1
cell phones,3/11/15 14:21,iPhone 5s,US,225,atlanta,GA, (midtown atlanta),all atlanta,5s,1
cell phones,3/11/15 14:28,64G gold iPhone 6,US,575,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 14:29,iPhone 6 16GB AT&amp;T,US,650,atlanta,GA, (southeast atlanta),all atlanta,6,1
cell phones,3/11/15 14:31,64G gold iPhone 6,US,575,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 14:34,**FLAWLESS MINT 128GB iPhone 6 Space Gray Verizon FACTORY UNLOCKED**,US,770,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6,1
cell phones,3/11/15 14:42,iPhone 5s gold 16gb unlocked,US,200,atlanta,GA, (conyers),all atlanta,5s,1
cell phones,3/11/15 15:14,iPhone 6 plus white 16gb Tmobile,US,780,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/11/15 15:25,Black iPhone 5 16g Sprint,US,130,atlanta,GA, (Johns Creek),all atlanta,5,1
cell phones,3/11/15 15:37,IPHONE 6 BLACK FACTORY UNLOCKED,US,520,atlanta,GA, (doraville),all atlanta,6,1
cell phones,3/11/15 15:43,Iphone 5 32gig AT&amp;T $250 obo,US,250,atlanta,GA,,all atlanta,5,1
cell phones,3/11/15 15:50,EXCELLENT MINT 16GB iPhone 5 White Verizon FACTORY UNLOCKED,US,300,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5,1
cell phones,3/11/15 16:00,EXCELLENT 16GB iPhone 6 Plus Gold AT&amp;T CLEAN IMEI GUARANTEED,US,625,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/11/15 16:01,IPhone 5s - 16gb - Like New - ICloud LOCKED,US,125,atlanta,GA, (Flowery Branch),all atlanta,5s,1
cell phones,3/11/15 16:05,**EXCELLENT 16GB iPhone 5 White Verizon FACTORY UNLOCKED**,US,300,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5,1
cell phones,3/11/15 16:06,*EXCELLENT MINT 32GB iPhone 5S Space Gray AT&amp;T CLEAN IMEI GUARANTEED*,US,410,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5s,1
cell phones,3/11/15 16:07,**EXCELLENT MINT 16GB iPhone 6 Plus Silver Sprint CLEAN ESN**,US,580,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/11/15 16:07,**BRAND NEW 16GB iPhone 6 Space Gray Sprint CLEAN ESN GUARANTEED*,US,500,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6,1
cell phones,3/11/15 16:08,**EXCELLENT MINT 16GB iPhone 5C Pink Verizon FACTORY UNLOCKED**,US,300,atlanta,GA," (Express Electronics, Duluth)",all atlanta,5c,1
cell phones,3/11/15 16:20,FACTORY UNLOCKED iPhone 4s 8GB (White),US,160,atlanta,GA, (Marietta),all atlanta,4s,1
cell phones,3/11/15 16:24,**FLAWLESS MINT 64GB iPhone 6 Space Gray AT&amp;T CLEAN IMEI GUARANTEED**,US,650,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6,1
cell phones,3/11/15 16:37,**EXCELLENT 16GB iPhone 6 Plus Gold T-Mobile CLEAN IMEI GUARANTEED,US,630,atlanta,GA," (Express Electronics, Duluth)",all atlanta,6+,1
cell phones,3/11/15 16:47,iPhone 4 AT&amp;T,US,100,atlanta,GA, (Kennesaw),all atlanta,5,1
cell phones,3/11/15 16:48,32gb iPhone 5s at&amp;t,US,200,atlanta,GA,,all atlanta,4s,1
cell phones,3/11/15 16:51,AT&amp;T iPhone 4s 16GB (white),US,140,atlanta,GA," (Marietta, GA)",all atlanta,4s,1
cell phones,3/11/15 16:54,Verizon iPhone 4 8GB (Black),US,100,atlanta,GA, (Marietta),all atlanta,4,1
cell phones,3/11/15 16:55,**NIB** AT&amp;T 16GB iPhone 5S White&amp;Gold,US,400,atlanta,GA,,all atlanta,5s,1
cell phones,3/11/15 16:55,Verizon iPhone 5s Silver Like New,US,325,atlanta,GA,,all atlanta,5s,1
cell phones,3/11/15 17:26,iPhone 6 32gb (Verizon),US,510,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 17:31,IPhone 5s Iclouded,US,150,atlanta,GA, (Atlantic station),all atlanta,5s,1
cell phones,3/11/15 17:36,Brand NEW Apple iPhone 6 Gold - UNLOCKED,US,570,atlanta,GA, (Alpharetta),all atlanta,6,1
cell phones,3/11/15 17:46,@@@iPHONE 5S@@@,US,299,atlanta,GA," (Marietta, GA)",all atlanta,5s,1
cell phones,3/11/15 18:04,Iphone 5c tmobile unlocked,US,200,atlanta,GA, (Carrollton ga),all atlanta,5c,1
cell phones,3/11/15 18:15,Iphone 6- silver 64gb unlocked.,US,520,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 18:23,UNLOCKED IPHONE 5C!!!!,US,350,atlanta,GA, (lithonia),all atlanta,5c,1
cell phones,3/11/15 18:35,IPHONE 5S 16 AT&amp;T,US,280,atlanta,GA, (BARRETT PARKWAY),all atlanta,5s,1
cell phones,3/11/15 18:41,iPhone 5c / AT&amp;T / 32GB / White,US,240,atlanta,GA, (Woodstock),all atlanta,5c,1
cell phones,3/11/15 18:47,Mint white/silver Iphone 6 plus,US,480,atlanta,GA, (Cobb),all atlanta,6+,1
cell phones,3/11/15 18:57,iPhone 6 new 16gb w/box charger headphones Sprint,US,475,atlanta,GA,,all atlanta,6,1
cell phones,3/11/15 19:04,IPHONE 6 PLUS 128 GB ( UNLOCKED),US,900,atlanta,GA, (DULUTH),all atlanta,6+,1
cell phones,3/11/15 19:14,"Apple iPhone 5 - 16GB - Black, Unlocked",US,275,atlanta,GA, (Tucker),all atlanta,5,1
cell phones,3/11/15 19:14,Iphone 6 plus 64GB,US,725,atlanta,GA, (marietta ga),all atlanta,6+,1
cell phones,3/11/15 19:15,Iphone 5s AT&amp;T 64 gb,US,325,atlanta,GA, (Gwinnett),all atlanta,5s,1
cell phones,3/11/15 20:37,"40 New iPhone 6, 5s, 5c, &amp; 5 - Earbud/Earpod with Mic &amp; Volume Control",US,130,atlanta,GA, (ATL),all atlanta,0,0
cell phones,3/11/15 20:51,IPhone 4S with accessories,US,85,atlanta,GA, (Buford),all atlanta,4s,1
cell phones,3/11/15 20:52,iPhone 6 plus 64gb,US,725,atlanta,GA, (Marietta),all atlanta,6+,1
cell phones,3/11/15 21:58,Apple iPhone 5 Black &amp; Slate (Factory Unlocked) Smartphone,US,249,atlanta,GA, (Dunwoody/Forest Park),all atlanta,5,1
cell phones,3/11/15 22:02,Apple iphone 6 T-Mobile New,US,500,atlanta,GA, (Atlanta),all atlanta,6,1
cell phones,3/11/15 22:55,sprint iphone 5 16GB white,US,215,atlanta,GA, (alpharetta),all atlanta,5,1
cell phones,3/12/15 9:43,"iPhone 4S 32gb SPRINT, Clear ESN, Mint Condition, WE SHIP.",US,95,atlanta,GA, (Upstate SC Warehouse),all atlanta,4s,1
cell phones,3/12/15 9:44,iPhone 5 32GB Black Verizon,US,300,atlanta,GA,,all atlanta,5,1
cell phones,3/12/15 9:46,Att Iphone 6 Plus,US,650,atlanta,GA, (Snellville),all atlanta,6+,1
cell phones,3/12/15 9:56,Brand New Never Used iPhone 6 Verizon USA GSM Unlocked,US,570,atlanta,GA, (Gwinnet/Buckhead/Atlanta/Dunwoody),all atlanta,6,1
cell phones,3/12/15 10:16,APPLE IPHONE 4S EXCELLENT CONDITION 16 GB VERIZON WIRELESS WITH CASE,US,150,atlanta,GA, (Decatur),all atlanta,4s,1
cell phones,3/12/15 10:58,IPhone 5 64 GB,US,200,atlanta,GA, (Woodstock),all atlanta,5,1
cell phones,3/12/15 11:06,*************** iPhone 5 Sprint FLAWLESS altogether ***********FIRM--&gt;,US,170,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/12/15 11:14,***************** AT&amp;T iPhone 5 FLAWLESS altogether ***********FIRM--&gt;,US,170,atlanta,GA, (Atlanta),all atlanta,5,1
cell phones,3/12/15 11:15,iPhone 6 Cracked Screen Fix,US,130,atlanta,GA, (Atlanta),all atlanta,0,0
cell phones,3/12/15 11:15,BRAND NEW AT&amp;T iPhone 5C Green 16GB - CLEAN IMEI,US,300,atlanta,GA, (Atlanta),all atlanta,5c,1
cell phones,3/12/15 11:16,BRAND NEW AT&amp;T iPhone 5S 32GB White - CLEAN IMEI,US,450,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/12/15 11:29,IPHONE 4S 16gig UNLOCKED,US,140,atlanta,GA, (WOODSTOCK / MARIETTA),all atlanta,4s,1
cell phones,3/12/15 11:57,iPhone 5s white 64GB,US,250,atlanta,GA, (Oakwood),all atlanta,5s,1
cell phones,3/12/15 12:11,Blue iPhone 5c T-Mobile,US,200,atlanta,GA,,all atlanta,5c,1
